,entity minimal-entity data-provider boundary,entity boundary,commander boundary degenerate,controller lazy-class data-class small-class,entity commander boundary,data-provider lazy-class degenerate,commander boundary data-class,large-class degenerate,minimal-entity boundary,lazy-class,pure-controller degenerate,entity data-provider boundary lazy-class,commander,data-provider degenerate,entity data-provider boundary,entity boundary small-class,data-provider,entity commander boundary lazy-class,data-provider boundary data-class,boundary small-class,factory pure-controller,entity data-provider data-class small-class,controller data-class small-class,boundary lazy-class data-class,commander data-class,entity data-provider boundary lazy-class degenerate,controller small-class,entity degenerate,entity small-class,data-class small-class,factory degenerate,data-provider small-class,data-provider lazy-class small-class,large-class lazy-class degenerate,boundary controller degenerate,pure-controller degenerate small-class,entity,factory controller degenerate,lazy-class data-class small-class,entity lazy-class degenerate,lazy-class degenerate,boundary controller lazy-class degenerate,commander boundary lazy-class degenerate,boundary large-class degenerate,commander boundary lazy-class,controller lazy-class small-class,controller lazy-class degenerate,commander boundary small-class,entity minimal-entity,boundary large-class,entity data-provider small-class,commander boundary data-class small-class,boundary data-class,entity factory controller small-class,minimal-entity lazy-class,controller data-class,data-provider lazy-class,data-provider boundary degenerate,entity lazy-class small-class,unclassified,factory controller lazy-class degenerate,entity lazy-class,commander degenerate,pure-controller,factory pure-controller degenerate,entity data-class small-class,controller lazy-class,commander lazy-class small-class,entity minimal-entity lazy-class,degenerate,data-provider boundary lazy-class small-class,entity data-class,entity factory controller,factory controller data-class small-class,minimal-entity data-provider boundary,entity boundary data-class,entity factory controller lazy-class degenerate,entity factory controller data-class,factory degenerate small-class,boundary data-class small-class,data-provider boundary lazy-class,factory controller lazy-class data-class small-class,data-provider data-class,commander boundary,entity boundary data-class small-class,boundary controller,factory pure-controller degenerate small-class,entity boundary degenerate,factory controller lazy-class,boundary lazy-class,minimal-entity boundary lazy-class,entity boundary lazy-class,entity factory controller degenerate,controller degenerate,entity boundary lazy-class small-class,data-provider boundary data-class small-class,factory controller,boundary lazy-class data-class small-class,commander boundary large-class,entity data-provider boundary degenerate,factory small-class,entity minimal-entity commander boundary,entity minimal-entity factory controller,entity data-provider,entity factory controller data-class small-class,minimal-entity commander boundary,lazy-class data-class,boundary lazy-class small-class,pure-controller small-class,lazy-class small-class,data-provider data-class small-class,boundary degenerate,entity data-provider boundary data-class,minimal-entity controller,data-provider boundary small-class,entity commander boundary degenerate,minimal-entity,boundary degenerate small-class,entity data-provider boundary small-class,factory pure-controller small-class,boundary,minimal-entity factory controller,empty,minimal-entity data-provider,boundary large-class lazy-class degenerate,commander boundary lazy-class small-class,small-class,data-provider boundary lazy-class degenerate,controller,entity minimal-entity boundary lazy-class,data-provider boundary,entity data-provider boundary data-class small-class,entity commander boundary lazy-class degenerate,factory controller data-class,boundary lazy-class degenerate,entity boundary lazy-class degenerate,entity minimal-entity boundary,entity data-provider factory controller data-class,commander small-class,factory controller small-class,commander lazy-class degenerate,data-provider boundary large-class,data-class,factory,factory controller lazy-class small-class,large-class,commander data-class small-class,degenerate small-class,commander lazy-class
DnsServer (C#),1,4,0,0,2,0,0,0,5,0,0,0,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33,0,17,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Flurl (C#),0,6,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,3,0,0,5,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
Malware-Patch (C#),0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RunCat_for_windows (C#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osu (C#),0,81,9,0,147,0,7,0,1,1,18,0,534,0,3,126,2,0,0,46,0,0,1,0,3,0,12,0,16,7,0,3,0,0,0,79,2,3,0,0,3,0,5,0,1,1,1,235,1,0,0,67,2,24,0,0,0,0,0,88,0,0,12,1,0,0,0,5,0,30,1,0,1,14,0,0,0,0,20,8,1,0,0,279,1,0,5,0,0,0,0,0,0,7,0,3,2,0,0,0,0,0,0,0,0,1,0,1,25,5,0,21,0,0,18,0,0,140,0,1,60,0,1443,0,0,4,98,0,3,0,4,0,0,0,3,0,0,0,335,21,2,0,0,1,0,0,58,60,1
WindowsCommunityToolkit (C#),0,43,6,0,20,0,1,0,0,0,14,0,10,1,11,22,5,0,1,4,0,0,0,0,0,1,10,0,5,2,0,6,0,0,0,35,4,0,0,0,0,0,0,0,1,0,0,31,0,1,0,7,0,11,0,0,0,0,0,43,0,0,0,3,0,0,1,0,0,18,0,0,0,4,0,0,0,0,0,10,0,0,0,67,0,0,0,10,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,49,0,0,24,0,0,37,0,5,62,0,315,0,0,2,27,0,0,0,22,0,0,0,0,2,0,0,11,17,0,0,0,0,0,0,7,21,0
DiscordChatExporter (C#),0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
serilog (C#),0,5,1,0,4,0,0,0,0,1,6,0,6,0,2,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,4,0,0,18,0,0,4,0,40,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,5,0
SSH.NET (C#),0,20,2,0,13,0,0,0,0,0,13,0,264,1,1,9,8,0,0,4,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,18,3,1,0,0,2,0,3,0,0,0,0,18,0,0,0,2,2,3,0,0,1,0,0,132,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,2,0,0,0,134,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,24,0,0,2,0,0,13,0,0,39,0,141,0,0,0,19,0,1,0,11,0,0,0,1,0,2,0,43,0,1,0,2,0,0,0,5,9,0
play-games-plugin-for-unity (C#),0,1,0,0,3,0,0,0,0,0,0,0,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MessagePack-CSharp (C#),0,26,2,0,3,0,0,0,0,1,81,0,9,0,7,35,0,0,0,3,0,0,0,0,1,0,20,0,27,1,0,9,0,0,0,65,29,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,1,11,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33,0,0,3,0,0,35,0,0,15,0,228,0,0,0,55,0,4,0,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,38,0
jellyfin (C#),0,86,1,0,28,0,0,0,0,0,18,0,12,0,2,62,1,0,0,10,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,44,11,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,18,0,0,1,0,0,27,0,0,0,1,0,0,0,0,0,13,0,0,1,1,0,0,0,0,11,0,0,0,0,50,1,0,4,2,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,2,9,0,0,8,0,0,64,0,0,63,0,689,0,0,0,31,0,5,0,2,0,0,1,1,0,0,0,7,4,0,0,0,0,0,0,24,9,0
C-Sharp-Algorithms (C#),0,19,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,23,0,13,0,0,0,1,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
OFGB (C#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ant-design-blazor (C#),0,11,1,0,6,0,0,0,0,0,13,0,59,0,2,12,3,0,0,5,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,1,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,1,3,0,0,9,0,0,28,0,1,10,0,204,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,21,1,0,0,1,0,0,0,6,4,0
fluentui-blazor (C#),1,14,0,0,15,0,0,0,0,0,9,0,7,0,1,7,1,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,0,4,0,0,6,0,133,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,5,4,1
ShadowsocksR-Windows (C#),0,15,1,0,5,0,0,0,0,1,0,0,4,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,14,0,0,9,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,1,0,0,0,2,6,0
carnac (C#),0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,22,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
FileConverter (C#),0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14,0,0,3,0,44,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0
Humanizer (C#),0,2,0,0,0,0,0,0,0,0,11,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,20,1,0,2,0,95,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MathUtilities (C#),0,4,1,0,2,0,0,0,0,0,0,0,28,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0
sqlite-net (C#),0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Harmony (C#),0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,14,0,0,5,0,206,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,11,0
NanUI (C#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
surging (C#),0,73,0,0,25,0,0,0,0,1,3,0,12,0,3,49,13,0,1,2,0,0,0,0,0,0,8,0,4,2,0,0,0,0,0,19,3,0,0,0,4,0,0,0,0,0,0,41,0,0,0,3,0,7,0,0,0,0,0,76,0,0,1,0,0,0,1,0,0,12,0,0,1,0,0,0,0,0,1,2,0,0,1,43,0,0,5,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,6,0,4,5,0,0,3,0,0,29,0,1,56,0,473,0,0,0,33,0,2,0,6,0,0,0,0,0,1,0,1,20,0,0,3,0,0,0,0,5,0
Ombi (C#),0,46,0,0,10,0,0,0,1,0,56,0,12,0,0,44,0,0,0,0,0,0,0,0,0,0,8,1,5,1,0,5,0,0,0,16,3,0,0,0,2,0,0,0,0,0,0,22,0,0,0,1,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,4,0,0,0,0,52,2,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,14,0,0,14,0,736,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0
aspnetboilerplate (C#),0,117,1,0,48,2,1,0,0,0,15,0,53,0,4,90,0,0,3,4,0,0,1,0,1,0,10,0,4,5,0,5,0,0,0,76,5,0,0,0,0,0,1,0,1,0,0,129,0,0,0,6,1,12,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,25,0,0,1,0,0,1,0,0,14,4,0,0,0,95,0,1,3,5,0,1,0,1,0,4,0,5,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,40,0,0,12,0,4,90,0,0,35,0,1035,0,0,0,28,0,3,0,4,0,0,0,7,0,2,0,101,10,2,0,0,0,0,0,10,33,0
MarkovJunior (C#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ApplicationInspector (C#),0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,3,0,40,0,0,0,5,0,4,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,1,0
opencvsharp (C#),0,24,0,0,6,0,0,0,0,0,2,0,53,0,29,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,40,0,0,2,0,0,38,0,0,14,0,110,0,0,0,30,0,0,0,5,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,2,3,0
NLog (C#),0,34,1,0,16,0,0,0,0,0,45,0,9,0,1,16,1,0,0,1,0,0,0,0,2,0,1,0,0,2,0,1,1,0,0,49,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,1,0,0,30,0,0,0,2,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,34,5,0,1,0,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,1,0,0,9,2,1,29,0,0,3,0,1,18,0,1,43,0,167,0,0,1,25,0,4,0,0,0,0,0,2,0,1,0,10,0,0,0,0,0,0,0,1,14,0
MisakaTranslator (C#),0,3,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0
spine-runtimes (C#),0,8,2,0,4,0,0,0,2,0,0,0,46,1,0,6,3,0,1,6,0,0,0,0,0,0,1,0,2,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,3,2,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,1,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,12,0,0,8,0,0,13,0,0,31,0,256,0,0,1,7,0,0,0,2,0,0,0,0,0,5,0,21,3,0,0,9,0,0,0,0,6,0
Covenant (C#),0,20,0,0,0,0,0,0,0,0,1,0,3,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,2,0,101,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
MaterialDesignInXamlToolkit (C#),0,6,0,0,7,0,0,0,0,0,16,0,4,0,0,5,1,0,0,2,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,11,1,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,33,0,1,6,0,160,0,0,0,3,1,2,0,2,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,4,12,0
RulesEngine (C#),0,2,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
markdig (C#),0,3,1,0,2,0,0,0,0,0,13,0,1,0,1,5,2,0,0,1,0,0,0,0,0,0,11,0,0,2,0,2,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,9,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,74,0,0,1,0,0,51,0,1,12,0,88,0,0,1,11,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17,0
openhardwaremonitor (C#),0,27,0,0,10,0,0,0,0,0,0,0,11,1,1,4,9,0,3,0,0,0,0,0,0,0,3,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,6,0,0,0,1,1,0,46,0,0,2,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,3,29,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,6,0,6,1,0,0,5,0,0,1,0,0,27,0,152,0,0,0,15,1,0,0,2,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0
Psychson (C#),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msbuild (C#),0,73,10,0,36,2,0,1,3,3,51,0,66,2,9,33,22,0,0,22,0,0,0,0,0,0,28,0,2,11,0,5,1,0,0,43,5,1,0,0,4,0,0,0,1,0,1,23,0,1,0,1,5,1,0,1,0,0,0,159,0,0,2,8,0,0,0,0,0,118,1,0,0,0,0,2,0,0,1,9,2,0,11,93,0,0,1,7,0,3,0,0,0,15,0,6,1,0,0,0,0,2,0,0,0,1,0,0,23,2,7,84,0,0,19,0,0,54,0,0,131,0,466,0,0,0,70,0,8,1,23,0,0,0,5,0,11,0,28,17,1,0,3,0,0,0,2,24,0
